case,problem,cores,group,first_variant,first_call,candidate,makespan,added_bytes,scheduled_bytes,original_bytes,partition_added_bytes,spill_bytes,hit_rate,hit_bytes,active_cores,miss_bytes,eligible_bytes,effective_ddr_byte_proxy,cache_key,plan_path,result_path
case_064,1,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,19116,0,37414,37414,0,0,,0,1,,,37414,028e5173aee3c438b8b21d4aa62fb2debae62d134af4f6884c88649cb7dcec30,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p1_n5/joint/prefix/evaluations/attempts/20260926T001708-f3161b713a864d42b85883867e1d3716/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p1_n5/joint/prefix/evaluations/attempts/20260926T001708-f3161b713a864d42b85883867e1d3716/official_result.json.gz
case_064,2,5,development,joint,16,trace_r00_00_producer_single,8558,130610,168024,37414,130610,0,,0,5,,,168024,df0540f9a6def720ae84e2d3fb6bbe4d8dca45c5f8498fbf8b2d2c880cb6b1ea,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/evaluations/attempts/20260926T002045-d578486e7d764979873ba1d2cbc045e2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/evaluations/attempts/20260926T002045-d578486e7d764979873ba1d2cbc045e2/official_result.json.gz
case_064,2,5,development,joint,2,op_critical_path_w100,13414,125264,162678,37414,125264,0,,0,5,,,162678,56589a7f3e6b459d5eddf37eeba373a50d6a86752625ef4dcae598a1638876a3,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/prefix/evaluations/attempts/20260926T002040-6f7b96bf5a7745a2924eb4f462c3120b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/prefix/evaluations/attempts/20260926T002040-6f7b96bf5a7745a2924eb4f462c3120b/official_result.json.gz
case_064,2,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,19116,0,37414,37414,0,0,,0,1,,,37414,35e63a7adbb4a7e874d0cf92109100a30588b9ab2186b1bd143307597e02c722,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/prefix/evaluations/attempts/20260926T002040-40c3ac2afcee457da2cf18b7fa80dfa2/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p2_n5/joint/prefix/evaluations/attempts/20260926T002040-40c3ac2afcee457da2cf18b7fa80dfa2/official_result.json.gz
case_064,3,5,development,joint,3,op_stable_id_w100,8867,130674,168088,37414,130674,0,0.27534222534222536,31378,5,82582,113960,136710,7913cbb81973fd0ead15ea86f228a08a790aab2ced8c8148fabb4ebfbe005af4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-10ba5a2168dc4a9b85867141190b9d3b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000958-10ba5a2168dc4a9b85867141190b9d3b/official_result.json.gz
case_064,3,5,development,joint,2,op_critical_path_w100,13337,125264,162678,37414,125264,0,0.3250296993511834,35568,5,73862,109430,127110,7dd5fb9754ed0a1a70e84ecf773d61b52e0b13ad29e13a3483054ddcf309dd46,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-ee9bea4d63a64098af4aa68e9ed57e6e/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-ee9bea4d63a64098af4aa68e9ed57e6e/official_result.json.gz
case_064,3,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,19116,0,37414,37414,0,0,0.0,0,1,35622,35622,37414,bc2ae55a9cba164168b68ac623314c8711342f877003fd01cb8e04d2e6f4d1d5,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-db83437d1f98455ebaf21f2569bd1eed/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_064/p3_n5/joint/prefix/evaluations/attempts/20260926T000957-db83437d1f98455ebaf21f2569bd1eed/official_result.json.gz
case_065,1,5,validation,strong,10,merge256,10443,55440,371642,316202,55440,0,,0,5,,,371642,7ab38343531f21f72aa9f278f3a5509412c409d4312bdbbc9d61835459556a63,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p1_n5/strong/prefix/evaluations/attempts/20260926T001208-0a07e58cc6b44feca054b21672d52a95/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p1_n5/strong/prefix/evaluations/attempts/20260926T001208-0a07e58cc6b44feca054b21672d52a95/official_result.json.gz
case_065,1,5,validation,strong,12,wcc_start0_affinity_a4_per_core_w75,13259,41616,357818,316202,41616,0,,0,4,,,357818,8df5e3e52491db34a6ddbfddf82a36bf865ed315cb306890a56e1591af1db14e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p1_n5/strong/prefix/evaluations/attempts/20260926T001209-6a2b97cec4d84727b7b535767ca6b1f3/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p1_n5/strong/prefix/evaluations/attempts/20260926T001209-6a2b97cec4d84727b7b535767ca6b1f3/official_result.json.gz
case_065,2,5,validation,joint,10,wcc_unrestricted_interleave_w4_complement_earliest_start,8714,55584,371786,316202,55584,0,,0,5,,,371786,cab7dff03cf2394487ace446a380854c32464bc00eb2d759b0ba97a1b0cf996e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002021-b248187646464ff29950c5a9143e3d5a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002021-b248187646464ff29950c5a9143e3d5a/official_result.json.gz
case_065,2,5,validation,joint,16,wcc_protected_interleave_v2_reencode_control,9975,55440,371642,316202,55440,0,,0,5,,,371642,6138cbc1ae6da3407b736fa2a0f28ffe5b9c0d62ef9f463a8eefeb5109d50b10,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/evaluations/attempts/20260926T002023-07c930ee5f9940bba1caea93fd8e6d64/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/evaluations/attempts/20260926T002023-07c930ee5f9940bba1caea93fd8e6d64/official_result.json.gz
case_065,2,5,validation,joint,9,wcc_task_4_mv_complement_batch2,12999,41616,357818,316202,41616,0,,0,4,,,357818,3485303bf8614db964bcf18fd29df238d059bacf3e99082f32966419797342cf,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002020-5bcc2d8442984c02b12cb358e4aad3ba/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002020-5bcc2d8442984c02b12cb358e4aad3ba/official_result.json.gz
case_065,2,5,validation,strong,13,wcc_task_2_mv_complement_batch2,17969,27936,344138,316202,27936,0,,0,3,,,344138,996f78a5bf7819987f4a663cf69fbf989ed9665a2781119cec4219065779a823,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/strong/prefix/evaluations/attempts/20260926T002615-b1f4a232d3a242aa92a89a0c7df8c9cb/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/strong/prefix/evaluations/attempts/20260926T002615-b1f4a232d3a242aa92a89a0c7df8c9cb/official_result.json.gz
case_065,2,5,validation,joint,2,whole_graph_single_active,53068,0,316202,316202,0,0,,0,1,,,316202,0c0b75b6dbb752c4bfbf76f681c70f8389c245e98970c1020338d46622a26443,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002018-87ed93866d14479290c0b671edfd98e5/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p2_n5/joint/prefix/evaluations/attempts/20260926T002018-87ed93866d14479290c0b671edfd98e5/official_result.json.gz
case_065,3,5,validation,joint,13,region_observed_order_control,8334,55584,371786,316202,55584,0,0.10456397901515323,37152,5,318152,355304,334634,e5e7b82bc66a3eda298d3766a20ffe4b73559bf075e2dd4ee1dfb9e9f46924ee,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/joint/evaluations/attempts/20260926T000918-724e33f1ae2c4d969113286fac7bfc3c/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/joint/evaluations/attempts/20260926T000918-724e33f1ae2c4d969113286fac7bfc3c/official_result.json.gz
case_065,3,5,validation,joint,16,wcc_protected_interleave_v2_reencode_control,9975,55440,371642,316202,55440,0,0.03932875323797725,13968,5,341192,355160,357674,5555f95dca1a64ff3958a7baf8aa7df139ee578979b6d8e0fd33dc1416e6a4d2,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/joint/evaluations/attempts/20260926T000920-89c0cec362aa4cc7ab701715788d3855/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/joint/evaluations/attempts/20260926T000920-89c0cec362aa4cc7ab701715788d3855/official_result.json.gz
case_065,3,5,validation,strong,9,wcc_task_4_mv_complement_batch2,12999,41616,357818,316202,41616,0,0.01392176623620128,4752,4,336584,341336,353066,03bce7813385509a2e0af606226372d6984fc7e6ea0b27779bd9fca2f0a3e309,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000917-67081e97894142e1a88e722c19e34964/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000917-67081e97894142e1a88e722c19e34964/official_result.json.gz
case_065,3,5,validation,strong,13,wcc_task_2_mv_complement_batch2,17969,27936,344138,316202,27936,0,0.0008789706277315233,288,3,327368,327656,343850,e875af36dec632ff86aa6168da25b8f6ba9735ea7d23e3c0b06b4a2e620f594e,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000918-1b4801ce68374f43b61fd57e579e05ac/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000918-1b4801ce68374f43b61fd57e579e05ac/official_result.json.gz
case_065,3,5,validation,strong,2,whole_graph_single_active,53068,0,316202,316202,0,0,0.0,0,1,299720,299720,316202,00500e9d5cff635b77e17dfde9af0cd6ca7b6440209e83e281129a66f103e8d1,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000915-1ee91fddc880496c850b11deb0d70452/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/validation/case_065/p3_n5/strong/prefix/evaluations/attempts/20260926T000915-1ee91fddc880496c850b11deb0d70452/official_result.json.gz
case_069,1,5,development,strong,14,local_duration,15434,554768,680822,126054,554768,0,,0,5,,,680822,f52a3beda7c88fd57c1c213b13edd6f5b78d36bd49801df412a3f57db0055d4a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001111-2bc613dcc2de4210b2900c379acfc5ce/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001111-2bc613dcc2de4210b2900c379acfc5ce/official_result.json.gz
case_069,1,5,development,strong,8,selective_phase_band_critical_path_x1_a5_eft,17284,435596,561650,126054,435596,0,,0,5,,,561650,f5aadf90f30a8b4f3e07a68dcbbfb506bb1634106bb572e7330a51db10281bbc,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001107-7e6312f47dd641d992838cacd3ec5c8b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001107-7e6312f47dd641d992838cacd3ec5c8b/official_result.json.gz
case_069,1,5,development,strong,1,wcc_start0_simple_a1_per_core_lpt_mv,25144,0,126054,126054,0,0,,0,1,,,126054,72d23ca0cddcb4a431474a065109423bc99c59ecd0be5137334491a67c1f6c64,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001104-ba108352c43446918aad43b947a4b4af/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p1_n5/strong/prefix/evaluations/attempts/20260926T001104-ba108352c43446918aad43b947a4b4af/official_result.json.gz
case_069,2,5,development,joint,15,lifetime_w8_b0.5,11487,494258,620312,126054,494258,0,,0,5,,,620312,294f24e9f08eabb671f867877d0748236cbb9ba996de9063d754cc2e07a0baa4,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-d71eb437d72c4578819bd565bbd15208/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000956-d71eb437d72c4578819bd565bbd15208/official_result.json.gz
case_069,2,5,development,strong,13,trace_r00_09_producer_single,12134,494066,620120,126054,494066,0,,0,5,,,620120,adf8c74a86fe63aeb34d84ebf22fef28f038186828cf167fc5ba2a31250b37fb,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/strong/prefix/evaluations/attempts/20260926T003001-b78e3a3320074ec98d584106ea31357a/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/strong/prefix/evaluations/attempts/20260926T003001-b78e3a3320074ec98d584106ea31357a/official_result.json.gz
case_069,2,5,development,joint,13,v2_p2_affinity_s2_residency,17341,474610,600664,126054,474610,0,,0,5,,,600664,89b1fa0568cc5da8f7d9b5653b33171914912d5a9c39051487290a9d3eaf13f9,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000954-4db3be0523724994be0749574d7f5547/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/evaluations/attempts/20260926T000954-4db3be0523724994be0749574d7f5547/official_result.json.gz
case_069,2,5,development,joint,1,wcc_start0_simple_a1_per_core_lpt_mv,25144,0,126054,126054,0,0,,0,1,,,126054,5a922d6def166625570811b5b6fe8ff17678f61d38def4de938541788375855a,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/prefix/evaluations/attempts/20260926T000949-08d81a78941f43cfa6aa7b28c6eed01b/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p2_n5/joint/prefix/evaluations/attempts/20260926T000949-08d81a78941f43cfa6aa7b28c6eed01b/official_result.json.gz
case_069,3,5,development,joint,14,region_observed_order_control,10668,496562,622616,126054,496562,0,0.4801978353607422,206220,5,223228,429448,416396,0560ba412b501585f3cd1f47e8672721be96e4feda525361b772037c8fc62dae,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p3_n5/joint/evaluations/attempts/20260926T000919-01713499dd0941dda75313ef1b476180/plan.json,/home/konglingrui/.mathmodel/questionA/统一算法迭代/A题研究/直接迭代/联合整合_20260926/同预算对照/slots/development/case_069/p3_n5/joint/evaluations/attempts/20260926T000919-01713499dd0941dda75313ef1b476180/official_result.json.gz
