case,problem,cores,before,after,reduction_pct,added_copy_bytes,plan,official_record,official_result
case_049,1,1,196276,196276,0.0,0,方案/p1/n1/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093940-b1716e2f01a7487fbadef67d00e2f049/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093811-56e1a29ec5d14da58a47aaa54e1292b0/official_result.json.gz
case_049,1,2,160206,160206,0.0,0,方案/p1/n2/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095336-3e5c1ab9ecc74273b67061045a5252fd/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095336-3e5c1ab9ecc74273b67061045a5252fd/official_result.json.gz
case_049,1,3,160224,160224,0.0,0,方案/p1/n3/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145213-240745c6d50d4008bfceeb9a942719ac/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145213-240745c6d50d4008bfceeb9a942719ac/official_result.json.gz
case_049,1,4,160242,160242,0.0,0,方案/p1/n4/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145249-aa9a80ac3b2c47be9940b15b0504687b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145249-aa9a80ac3b2c47be9940b15b0504687b/official_result.json.gz
case_049,1,5,160206,124981,21.987316330224836,1462062,方案/p1/n5/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T221005-e9a7a9e9b15c4b6da3cc7bdcfa4bb47d/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T221005-e9a7a9e9b15c4b6da3cc7bdcfa4bb47d/official_result.json.gz
case_049,2,1,196276,196276,0.0,0,方案/p2/n1/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093940-cb0ce7f83ce64d10b5d8947dd258b9d8/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093908-74223b16233242e395146e76d68fb0ae/official_result.json.gz
case_049,2,2,128585,128585,0.0,3165178,方案/p2/n2/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T133842-c942b79709da41f482ec4e0cfaadc686/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T133842-c942b79709da41f482ec4e0cfaadc686/official_result.json.gz
case_049,2,3,94641,94641,0.0,3868720,方案/p2/n3/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T133923-b97d1146bbfc49f48b1980707713a38f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T133923-b97d1146bbfc49f48b1980707713a38f/official_result.json.gz
case_049,2,4,93550,93550,0.0,4523478,方案/p2/n4/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134012-1cb139731bfd46319baf1e61da811fa1/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134012-1cb139731bfd46319baf1e61da811fa1/official_result.json.gz
case_049,2,5,59914,59914,0.0,1782112,方案/p2/n5/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134045-49b779fc10b7447c8043582a6435dd40/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134045-49b779fc10b7447c8043582a6435dd40/official_result.json.gz
case_049,3,1,196276,196276,0.0,0,方案/p3/n1/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093940-8fc3c7beaf2d40e8974c394542662750/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093924-87094b3d52e34f4b9d8976f933981147/official_result.json.gz
case_049,3,2,123335,123335,0.0,3169338,方案/p3/n2/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145645-2fafc35ea9d2454698b59294684f1205/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145645-2fafc35ea9d2454698b59294684f1205/official_result.json.gz
case_049,3,3,91301,91301,0.0,3852080,方案/p3/n3/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145739-a57fbc4d1f5f48ecb3e85e4fc0d5862f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145739-a57fbc4d1f5f48ecb3e85e4fc0d5862f/official_result.json.gz
case_049,3,4,88719,88719,0.0,4523478,方案/p3/n4/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145809-fdd63b45265d4dc9af1ce7f69f88a6e9/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145809-fdd63b45265d4dc9af1ce7f69f88a6e9/official_result.json.gz
case_049,3,5,80811,59456,26.425857865884595,1786208,方案/p3/n5/case_049_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220225-2137dc54f0a748149006a711cefb01ec/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220225-2137dc54f0a748149006a711cefb01ec/official_result.json.gz
case_050,1,2,108121,108121,0.0,3456,方案/p1/n2/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095358-60e0780af4f245be8877325ff179c194/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095358-60e0780af4f245be8877325ff179c194/official_result.json.gz
case_050,1,3,108134,108134,0.0,6912,方案/p1/n3/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145409-8ef190bbd80b44dda0239b9da007a084/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145409-8ef190bbd80b44dda0239b9da007a084/official_result.json.gz
case_050,1,4,108147,108147,0.0,6912,方案/p1/n4/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145457-64d383ba85ad49a98675c5eff9284a9f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145457-64d383ba85ad49a98675c5eff9284a9f/official_result.json.gz
case_050,1,5,108121,78548,27.351763302226207,852664,方案/p1/n5/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220258-994d0aecb792443c8e1778430a1775a0/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220258-994d0aecb792443c8e1778430a1775a0/official_result.json.gz
case_050,2,2,93560,93560,0.0,950954,方案/p2/n2/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134122-b99d74c4cd384533bd99c1e3c18e58ec/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134122-b99d74c4cd384533bd99c1e3c18e58ec/official_result.json.gz
case_050,2,3,56241,56241,0.0,1214252,方案/p2/n3/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134206-8f9db5cbfe094c20ab0a69485c8bdab5/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134206-8f9db5cbfe094c20ab0a69485c8bdab5/official_result.json.gz
case_050,2,4,60703,60703,0.0,1237226,方案/p2/n4/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134248-a2e9e7f814994ef19b1d2ae72d60177b/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134248-a2e9e7f814994ef19b1d2ae72d60177b/official_result.json.gz
case_050,2,5,48891,48502,0.7956474606778396,1481220,方案/p2/n5/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220712-b1af8359256347cc9b389b9268c8fcc5/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T220712-b1af8359256347cc9b389b9268c8fcc5/official_result.json.gz
case_050,3,2,96808,96808,0.0,2791004,方案/p3/n2/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145824-66325ae554734b07aa376376c4cd5c05/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145824-66325ae554734b07aa376376c4cd5c05/official_result.json.gz
case_050,3,3,55123,55123,0.0,1214252,方案/p3/n3/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145903-8ae1431be667411695b1ca805c5ecddf/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145903-8ae1431be667411695b1ca805c5ecddf/official_result.json.gz
case_050,3,4,60574,60574,0.0,1237226,方案/p3/n4/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145940-d50a1bf978bc4472b44b27c9242a2b68/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145940-d50a1bf978bc4472b44b27c9242a2b68/official_result.json.gz
case_050,3,5,45172,45172,0.0,1481220,方案/p3/n5/case_050_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150029-23f3ce2f757c4c708d503cda9db3a435/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T150029-23f3ce2f757c4c708d503cda9db3a435/official_result.json.gz
case_051,1,1,607628,607628,0.0,0,方案/p1/n1/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093808-283c6b0800a94e99b8738ffbde2e2376/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093806-d84c445ba8f449df805838dd876e558b/official_result.json.gz
case_051,1,2,607628,607628,0.0,0,方案/p1/n2/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095405-94cda0ef444b4f7ea5ddaf668a1acda5/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095405-94cda0ef444b4f7ea5ddaf668a1acda5/official_result.json.gz
case_051,1,3,607628,607628,0.0,0,方案/p1/n3/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145555-6bc04f24fca04f0eaa1ee181e66f149a/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145555-6bc04f24fca04f0eaa1ee181e66f149a/official_result.json.gz
case_051,1,4,607628,607628,0.0,0,方案/p1/n4/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145600-52b8a68e5ab34cc6a00b7d04408b27b3/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145600-52b8a68e5ab34cc6a00b7d04408b27b3/official_result.json.gz
case_051,1,5,607628,607628,0.0,0,方案/p1/n5/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095405-2f160172a84140e594151e8d015d861a/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/full_initial_v1/evaluations/attempts/20260924T095405-2f160172a84140e594151e8d015d861a/official_result.json.gz
case_051,2,1,607628,607628,0.0,0,方案/p2/n1/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093808-fc844edfc26146c2bb6d921f8745cf74/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093807-d21be406d6c146e4be3c316aa84923cf/official_result.json.gz
case_051,2,2,319230,319230,0.0,394080,方案/p2/n2/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134207-b1c75abd3c1043309bc000d6419704c2/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134207-b1c75abd3c1043309bc000d6419704c2/official_result.json.gz
case_051,2,3,228533,228533,0.0,263200,方案/p2/n3/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134214-aa50c33ea5974e10accc1468aee66daa/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134214-aa50c33ea5974e10accc1468aee66daa/official_result.json.gz
case_051,2,4,179465,179465,0.0,197848,方案/p2/n4/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134226-002dab8e5e7545e19abfa4819050ba93/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T134226-002dab8e5e7545e19abfa4819050ba93/official_result.json.gz
case_051,2,5,162296,162296,0.0,3507604,方案/p2/n5/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/p3_deep_refine/evaluations/attempts/20260924T130559-71b60a4c838042ccbbdceda37fcb5c7c/record.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/p3_deep_refine/evaluations/attempts/20260924T130559-71b60a4c838042ccbbdceda37fcb5c7c/official_result.json.gz
case_051,3,1,607628,607628,0.0,0,方案/p3/n1/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093808-bd1c4e2675cb4fc29b83ced02988a55f/record.json,/Users/liyu/Desktop/中文题目/A题研究/solver/runs/pilot_fullpool_v2/evaluations/attempts/20260924T093807-1b71b0e016124486a0e27dd227efb447/official_result.json.gz
case_051,3,2,318398,318398,0.0,394080,方案/p3/n2/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145919-eada2b25e66e426e986e7988559eb0e8/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145919-eada2b25e66e426e986e7988559eb0e8/official_result.json.gz
case_051,3,3,227940,227940,0.0,263200,方案/p3/n3/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145926-d0c4430f347141aa9da01a2f1f24562f/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145926-d0c4430f347141aa9da01a2f1f24562f/official_result.json.gz
case_051,3,4,178974,178974,0.0,197848,方案/p3/n4/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145938-f7c27f6085a44b4da0ab9fd5c8d03382/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145938-f7c27f6085a44b4da0ab9fd5c8d03382/official_result.json.gz
case_051,3,5,159635,159635,0.0,3507604,方案/p3/n5/case_051_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/p3_deep_refine/evaluations/attempts/20260924T130552-74cfd94d793844b3ba4cced5b8b18fe8/record.json,/Users/liyu/Desktop/中文题目/A题研究/实验记录/p3_deep_refine/evaluations/attempts/20260924T130552-74cfd94d793844b3ba4cced5b8b18fe8/official_result.json.gz
case_052,1,2,86401,86401,0.0,135168,方案/p1/n2/case_052_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145558-e7a90da93e4e4f98b14dbe23b2193986/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145558-e7a90da93e4e4f98b14dbe23b2193986/official_result.json.gz
case_052,1,3,63144,63144,0.0,181248,方案/p1/n3/case_052_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145603-67ac9b270fbf4653937a79399ae09aca/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145603-67ac9b270fbf4653937a79399ae09aca/official_result.json.gz
case_052,1,4,47938,47938,0.0,259584,方案/p1/n4/case_052_multicore_res.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145610-0a357bc8ea6840d383747c406ebea522/record.json,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/evaluations/attempts/20260924T145610-0a357bc8ea6840d383747c406ebea522/official_result.json.gz
