case,problem,cores,makespan,baseline,speedup,lower_bound,lb_ratio,upper_possible_reduction_pct,active_cores,compute_ops,largest_component_work_M_fraction,original_copy_bytes,added_copy_bytes,spill_bytes,stage,name,logical_calls,new_calls,cache_hits,elapsed,summary_path
case_051,2,5,164390,607628,3.696258896526553,121416.0,1.353940172629637,26.14149279153233,5,1416,0.0,393218,3507604,0,trace,trace_r00_11_producer_single,21,12,9,7.248410291969776,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_051/p2_n5/attempt_0001/summary.json
case_052,2,2,86229,180301,2.0909554790151805,70764.0,1.2185433271154824,17.934801516891074,2,1008,0.043327115482448705,810204,102912,0,component,wcc_task_1_mv_complement_batch2,24,21,3,9.563501333002932,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_052/p2_n2/attempt_0001/summary.json
case_052,2,3,55736,180301,3.2349110090426296,47176.0,1.1814481939969477,15.358116836515002,3,1008,0.043327115482448705,810204,181248,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,10.80330116697587,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_052/p2_n3/attempt_0001/summary.json
case_052,2,4,40802,180301,4.418925542865546,35382.0,1.1531852354304448,13.283662565560517,4,1008,0.043327115482448705,810204,259584,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,11.041246791020967,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_052/p2_n4/attempt_0001/summary.json
case_052,2,5,34883,180301,5.168735487200069,28305.6,1.232370979594144,18.855603015795662,5,1008,0.043327115482448705,810204,328704,0,trace,trace_r00_01_compute_dependency_tail,24,14,10,5.8826706249965355,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_052/p2_n5/attempt_0001/summary.json
case_053,2,2,723842,1472686,2.034540687056015,606363.0,1.1937436815900706,16.229923104765952,2,11670,0.28816896809336984,2995288,10834526,0,trace,trace_r00_02_cross_release_dependency_tail,24,22,2,187.1202402500203,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_053/p2_n2/attempt_0001/summary.json
case_053,2,3,527257,1472686,2.7931084840978877,404242.0,1.3043102893811134,23.331126945683035,3,11670,0.28816896809336984,2995288,5882944,4768320,trace,trace_r00_03_stable_id,24,24,0,167.22291499993298,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_053/p2_n3/attempt_0001/summary.json
case_053,2,4,473648,1472686,3.109241462013985,303181.5,1.5622589109163982,35.990123467216165,4,11670,0.28816896809336984,2995288,6281120,4291488,trace,trace_r00_03_stable_id,24,24,0,157.76290154096205,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_053/p2_n4/attempt_0001/summary.json
case_053,2,5,461619,1472686,3.190262965779138,242545.2,1.9032287590106916,47.457708629844085,5,11670,0.28816896809336984,2995288,3392526,527886,trace,trace_r00_01_compute_dependency_tail,24,14,10,75.3567833340494,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_053/p2_n5/attempt_0001/summary.json
case_054,2,2,477137,815051,1.7082116876285007,287108.0,1.6618728840714991,39.826926019151735,2,15751,0.4833999749223289,1606276,8223706,0,trace,trace_r00_00_producer_single,24,21,3,279.8382205419475,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_054/p2_n2/attempt_0001/summary.json
case_054,2,3,312014,815051,2.612225733460678,191405.33333333334,1.6301217660253284,38.6548894173552,3,15751,0.4833999749223289,1606276,4798500,0,operation,op_stable_id_w200,24,24,0,252.90837520803325,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_054/p2_n3/attempt_0001/summary.json
case_054,2,4,257464,815051,3.165689183730541,143554.0,1.7934993103640442,44.2430786440046,4,15751,0.4833999749223289,1606276,5695422,0,trace,trace_r00_05_cross_release_dependency_tail,24,24,0,226.75896454206668,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_054/p2_n4/attempt_0001/summary.json
case_054,2,5,219769,815051,3.7086713776738303,114843.2,1.9136439945943686,47.74367631467587,5,15751,0.4833999749223289,1606276,6504128,0,trace,trace_r00_05_cross_release_dependency_tail,24,14,10,108.91628708294593,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_054/p2_n5/attempt_0001/summary.json
case_055,2,2,51836,118835,2.292518712863647,34524.5,1.501426523193674,33.39667412608998,2,1236,0.2035083176904654,625810,16384,0,component,wcc_start0_affinity_a2_per_component_w75,24,22,2,11.75312374997884,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n2/attempt_0001/summary.json
case_055,2,3,40867,118835,2.9078474074436587,23016.333333333332,1.7755651783516055,43.67990473160904,3,1236,0.2035083176904654,625810,82432,0,trace,trace_r00_08_hot_pipe_single_move,24,24,0,12.11265949998051,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n3/attempt_0001/summary.json
case_055,2,4,29477,118835,4.031448247786409,17262.25,1.7075989514692465,41.438239983716116,4,1236,0.2035083176904654,625810,197632,81920,trace,trace_r00_01_compute_dependency_tail,24,24,0,13.68147270893678,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n4/attempt_0001/summary.json
case_055,2,5,26309,118835,4.516895359002623,13809.8,1.9050963808310042,47.50921737808355,5,1236,0.2035083176904654,625810,198656,0,component,wcc_start0_simple_a5_per_component_lpt_mv,24,13,11,6.723197082988918,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_055/p2_n5/attempt_0001/summary.json
case_056,2,2,186853,277285,1.4839740330634241,122976.5,1.5194203770639105,34.185429187650186,2,7678,0.9602491298772668,221600,3631650,0,trace,trace_r00_02_compute_dependency_tail,24,21,3,102.10801608394831,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n2/attempt_0001/summary.json
case_056,2,3,126294,277285,2.1955516493261755,81984.33333333333,1.540465048200266,35.08453819394957,3,7678,0.9602491298772668,221600,5730556,0,trace,trace_r00_05_cross_release_dependency_tail,24,24,0,119.65078833303414,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n3/attempt_0001/summary.json
case_056,2,4,128265,277285,2.16181343312673,61488.25,2.086008302399239,52.06155225509688,4,7678,0.9602491298772668,221600,5819338,0,trace,trace_r00_02_cross_release_dependency_tail,24,24,0,105.08735987497494,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n4/attempt_0001/summary.json
case_056,2,5,93400,277285,2.9687901498929334,49190.6,1.8987367505173753,47.33340471092077,5,7678,0.9602491298772668,221600,2734524,0,trace,trace_r00_05_cross_release_dependency_tail,24,13,11,42.053024749970064,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_056/p2_n5/attempt_0001/summary.json
case_057,2,2,32479,59726,1.8389112965300656,23782.5,1.365668033217702,26.77576280057884,2,865,0.7168254871284312,342460,295200,294912,trace,trace_r00_01_compute_dependency_tail,24,22,2,8.108755541965365,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n2/attempt_0001/summary.json
case_057,2,3,22235,59726,2.686125477850236,15855.0,1.402396720277515,28.693501236788844,3,865,0.7168254871284312,342460,65824,65536,trace,trace_r00_01_compute_dependency_tail,24,24,0,8.794083000044338,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n3/attempt_0001/summary.json
case_057,2,4,17942,59726,3.3288373648422693,11891.25,1.5088405340060969,33.723943818972245,4,865,0.7168254871284312,342460,288,0,trace,trace_r00_01_compute_dependency_tail,24,24,0,9.246105917030945,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n4/attempt_0001/summary.json
case_057,2,5,16003,59726,3.732175217146785,9513.0,1.6822243246084305,40.554895957008064,5,865,0.7168254871284312,342460,0,0,trace,trace_r00_01_compute_dependency_tail,24,14,10,5.294686040957458,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_057/p2_n5/attempt_0001/summary.json
case_058,2,2,2266191,4539717,2.0032367086445935,2179485.0,1.0397827927239691,3.826067617425011,2,16575,0.00392156862745098,7667712,29569024,24825856,trace,trace_r00_02_hot_pipe_single_move,23,21,2,328.6603407500079,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n2/attempt_0001/summary.json
case_058,2,3,1554831,4539717,2.9197494775959574,1452990.0,1.070090640678876,6.549972312103369,3,16575,0.00392156862745098,7667712,30400512,21209088,component,wcc_start0_simple_a3_per_core_lpt_mv,14,14,0,239.10078445798717,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n3/attempt_0001/summary.json
case_058,2,4,1132993,4539717,4.006835876302855,1089742.5,1.039688733806381,3.8173669210665895,4,16575,0.00392156862745098,7667712,34217984,19214336,component,wcc_task_3_mv_complement_batch2,13,13,0,230.32807875005528,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n4/attempt_0001/summary.json
case_058,2,5,911208,4539717,4.982086417151737,871794.0,1.04521022168081,4.325466852793214,5,16575,0.00392156862745098,7667712,36388864,18952192,trace,trace_r00_01_stable_id,14,4,10,49.95972783304751,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_058/p2_n5/attempt_0001/summary.json
case_059,2,2,369318,829473,2.2459587672412393,368896.0,1.0011439538514921,0.11426467163798693,2,2752,0.015625,1343488,360448,0,component,wcc_start0_simple_a2_per_core_lpt_mv,12,9,3,11.765130374929868,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n2/attempt_0001/summary.json
case_059,2,3,253549,829473,3.2714504888601414,245930.66666666666,1.0309775654927134,3.0046789115055983,3,2752,0.015625,1343488,1183744,0,trace,trace_r00_04_hot_pipe_single_move,23,23,0,25.502611166913994,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n3/attempt_0001/summary.json
case_059,2,4,185216,829473,4.478408992743607,184448.0,1.0041637751561416,0.4146510020732519,4,2752,0.015625,1343488,1081344,0,component,wcc_start0_simple_a4_per_core_lpt_mv,12,12,0,14.61780204193201,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n4/attempt_0001/summary.json
case_059,2,5,150782,829473,5.501140719714555,147558.4,1.021846265614157,2.1379209719993186,5,2752,0.015625,1343488,1802240,0,component,wcc_task_5_mv_complement_batch2,13,4,9,5.022717667045072,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_059/p2_n5/attempt_0001/summary.json
case_060,2,2,431712,888789,2.058754447409384,360116.0,1.1988137155805352,16.584204284337712,2,5281,0.03298937009185929,2099006,2034816,1190912,trace,trace_r00_04_hot_pipe_single_move,24,22,2,59.57521158398595,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n2/attempt_0001/summary.json
case_060,2,3,303604,888789,2.927461430020685,240077.33333333334,1.2646091814859657,20.92418633043921,3,5281,0.03298937009185929,2099006,1905664,457728,trace,trace_r00_04_hot_pipe_single_move,24,24,0,64.55856966704596,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n3/attempt_0001/summary.json
case_060,2,4,231537,888789,3.838647818707161,180058.0,1.2859023203634385,22.233595494456615,4,5281,0.03298937009185929,2099006,3979520,790528,trace,trace_r00_08_hot_pipe_single_move,24,24,0,58.2768199169077,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n4/attempt_0001/summary.json
case_060,2,5,183430,888789,4.845385160551709,144046.4,1.2734091237267993,21.47064275200349,5,5281,0.03298937009185929,2099006,3628416,187392,component,wcc_start0_simple_a5_per_core_lpt_mv,24,13,11,25.744621541001834,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_060/p2_n5/attempt_0001/summary.json
case_061,2,2,39298,77191,1.9642475444042953,35728.0,1.099921630094044,9.08443177769861,2,1115,0.27866099417823553,544188,34560,0,component,wcc_start0_simple_a2_per_core_lpt_mv,24,22,2,9.965174333075993,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n2/attempt_0001/summary.json
case_061,2,3,26642,77191,2.8973425418512124,23818.666666666668,1.1185344827586206,10.597302504816952,3,1115,0.27866099417823553,544188,43008,0,component,wcc_task_3_mv_complement_batch2,24,24,0,10.917694167001173,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n3/attempt_0001/summary.json
case_061,2,4,23801,77191,3.2431830595353137,17864.0,1.3323443797581729,24.944330070165122,4,1115,0.27866099417823553,544188,62208,0,component,wcc_start0_simple_a4_per_component_lpt_mv,24,24,0,10.854605332948267,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n4/attempt_0001/summary.json
case_061,2,5,21803,77191,3.540384350777416,14291.2,1.525624160322436,34.45305691877264,5,1115,0.27866099417823553,544188,96000,0,trace,trace_r00_06_hot_pipe_single_move,24,13,11,5.584274666965939,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_061/p2_n5/attempt_0001/summary.json
case_062,2,2,1578487,2854809,1.80857301960675,1309200.0,1.205688206538344,17.059817407428756,2,19636,1.0,13401600,10948608,4337664,trace,trace_r00_10_producer_single,21,20,1,443.0560684170341,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n2/attempt_0001/summary.json
case_062,2,3,1083732,2854809,2.6342389077742467,872800.0,1.241672777268561,19.463483591884344,3,19636,1.0,13401600,10716672,2798592,trace,trace_r00_07_hot_pipe_single_move,21,21,0,364.5746824579546,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n3/attempt_0001/summary.json
case_062,2,4,837097,2854809,3.410368213002794,654600.0,1.2787916284754048,21.801177163458952,4,19636,1.0,13401600,10033152,2322432,trace,trace_r00_01_hot_pipe_single_move,21,21,0,335.94399466598406,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n4/attempt_0001/summary.json
case_062,2,5,690843,2854809,4.132355687182182,523680.0,1.3192082951420714,24.19695936703419,5,19636,1.0,13401600,9735168,1327104,trace,trace_r00_00_producer_single,21,12,9,140.86342016700655,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_062/p2_n5/attempt_0001/summary.json
case_063,2,2,549818,1070397,1.9468205842660662,490800.0,1.1202485737571313,10.73409746497932,2,7360,1.0,5021184,15203328,12816384,trace,trace_r00_05_cross_release_dependency_tail,21,20,1,90.4205920411041,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_063/p2_n2/attempt_0001/summary.json
case_063,2,3,352688,1070397,3.0349685841310166,327200.0,1.0778973105134475,7.226784013065368,3,7360,1.0,5021184,7021056,4259328,trace,trace_r00_05_cross_release_dependency_tail,21,21,0,81.62084750004578,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_063/p2_n3/attempt_0001/summary.json
case_063,2,4,275977,1070397,3.878573214434536,245400.0,1.12460065199674,11.079546483946123,4,7360,1.0,5021184,7417344,4938240,trace,trace_r00_05_cross_release_dependency_tail,21,21,0,83.79467391700018,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_063/p2_n4/attempt_0001/summary.json
case_063,2,5,209511,1070397,5.109025301774131,196320.0,1.0671913202933985,6.29608946546959,5,7360,1.0,5021184,3730944,732672,trace,trace_r00_05_cross_release_dependency_tail,21,12,9,41.930281208013184,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_063/p2_n5/attempt_0001/summary.json
case_064,2,2,14632,19116,1.3064516129032258,7872.0,1.858739837398374,46.200109349371246,2,906,1.0,37414,33828,0,operation,op_critical_path_w200,21,20,1,7.440370374941267,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_064/p2_n2/attempt_0001/summary.json
case_064,2,3,10971,19116,1.7424118129614439,5248.0,2.090510670731707,52.164798104092604,3,906,1.0,37414,102252,0,trace,trace_r00_05_cross_release_dependency_tail,21,21,0,8.390781082911417,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_064/p2_n3/attempt_0001/summary.json
case_064,2,4,9171,19116,2.084396467124632,3936.0,2.330030487804878,57.08210664049722,4,906,1.0,37414,122668,0,operation,op_stable_id_w200,21,21,0,8.580362082924694,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_064/p2_n4/attempt_0001/summary.json
case_064,2,5,8559,19116,2.2334384858044163,3528,2.4260204081632653,58.78023133543638,5,906,1.0,37414,130674,0,trace,trace_r00_05_cross_release_dependency_tail,21,12,9,5.379222791059874,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_064/p2_n5/attempt_0001/summary.json
case_065,2,2,23611,53068,2.2475964592774553,14759.0,1.599769632088895,37.49099995764686,2,704,0.10290162774239207,316202,13968,0,component,wcc_start0_affinity_a2_per_component_w15,24,22,2,8.022526415996253,/Users/liyu/Desktop/中文题目/A题研究/advanced_solver/runs/formal_v2/full_p2_seed17/slots/case_065/p2_n2/attempt_0001/summary.json
