case,problem,cores,makespan,added_copy,original_singlecore,speedup,source,source_plan,plan,verification,paper_plan_sha256
case_060,1,1,867900,3635336,888789,1.0240684410646388,team13,A题研究/直接迭代/第十三轮成果/方案/p1/n1/case_060_multicore_res.json,plans/p1/n1/case_060_multicore_res.json,inherited_team13_success,465d6595f09fe6665d5999b91afccffdd142cb8b6f65e8903b7e8077b82d50f3
case_060,1,2,434183,4645000,888789,2.047037769788315,continuous_panel_legacy,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_v2_6并发/configurations/case_060_p1_n2/legacy/attempt_001/evaluations/attempts/20260926T132410-6ad6b0a748a64284945bd72f393386d8/plan.json,plans/p1/n2/case_060_multicore_res.json,independent_time_copy_cache_and_input_hash_match,389424e8956bf58ea802f36d87b3235a33fac3eb4cd47be665ebfe89447bea69
case_060,1,3,291413,6191488,888789,3.049929138370629,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n3/case_060.json,plans/p1/n3/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,cf93f8087cfe76f9b1ec9c9d8b04e29fc0ad2276417d259a9dbe978a834c08d7
case_060,1,4,222248,5581056,888789,3.9990866059537096,continuous_panel_legacy,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_v2_6并发/configurations/case_060_p1_n4/legacy/attempt_001/evaluations/attempts/20260926T134759-9754af9bc6e74dbbb371cb3ca0cab99b/plan.json,plans/p1/n4/case_060_multicore_res.json,independent_time_copy_cache_and_input_hash_match,3f6455f60375321da9a4cbb5e759320ef162a420d66a988ab85d61bd4d355e1a
case_060,1,5,179213,5589632,888789,4.9594002667217225,continuous_panel_persistent,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_v2_6并发/configurations/case_060_p1_n5/persistent/attempt_001/evaluations/attempts/20260926T134540-26e0e0bc66f64ab5a09f3b039987c61d/plan.json,plans/p1/n5/case_060_multicore_res.json,independent_time_copy_cache_and_input_hash_match,e08ae4ab20d79a7c6e48cfcb215cf63ebbf57c7e367b96a2fb20f72cd5506c70
case_060,2,1,727354,2259072,888789,1.2219483222749858,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p2_n1/mature_prefix/evaluations/attempts/20260926T052602-c53782258aba41569a35585cfe1d212b/plan.json,plans/p2/n1/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5ae3c4f6b3c19292cb2fd0b34cee3440e28abfaf182b8b65920c13474b8e7cd5
case_060,2,2,364591,2615424,888789,2.437769994322405,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p2_n2/mature_prefix/evaluations/attempts/20260926T055604-c2e29b1e6b8b4d7ba0a312615c4b7523/plan.json,plans/p2/n2/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,36bafd4dc998d5a4f82f5cf003ca5e4e8cdea888db44642ab33fd204b4e149b3
case_060,2,3,244858,2287748,888789,3.629814014653391,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p2_n3/mature_prefix/evaluations/attempts/20260926T045544-ed32028897fa4d149737dd9ddcaed205/plan.json,plans/p2/n3/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,b1635a719866dbbb23d5103605a3658c7506ca196e6c208c0424e6f3d8d7f7fe
case_060,2,4,194109,3814784,888789,4.578813965349365,continuous_panel_legacy,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_6并发/configurations/case_060_p2_n4/legacy/attempt_001/evaluations/attempts/20260926T130550-8808c441124a467e903ca6ccee9bb633/plan.json,plans/p2/n4/case_060_multicore_res.json,independent_time_copy_cache_and_input_hash_match,4743c111fdedcbfe2164e59cf9755acb4599eacdd41be3358847012cfb873b55
case_060,2,5,161681,3521920,888789,5.497176538987265,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n5/case_060_multicore_res.json,plans/p2/n5/case_060_multicore_res.json,inherited_team13_success,51cad38d798dd7ef322a51b9c354f6a898ef906eaf73b274b780635d4768a478
case_060,3,1,727120,2259072,888789,1.2223415667290132,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p3_n1/mature_prefix/evaluations/attempts/20260926T055013-5943cc83dfb042a898a89ccb1f4e4694/plan.json,plans/p3/n1/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5ae3c4f6b3c19292cb2fd0b34cee3440e28abfaf182b8b65920c13474b8e7cd5
case_060,3,2,364106,3611780,888789,2.441017176316787,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p3_n2/mature_prefix/evaluations/attempts/20260926T050346-e1b5a67abbcd4224b420fe908b532f4d/plan.json,plans/p3/n2/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,472b829025e6fa0b8cad038a9ce6102f0ebd5d8d7aeefcda66cbe3f61229ccad
case_060,3,3,244808,2287748,888789,3.6305553740073853,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_060/p3_n3/mature_prefix/evaluations/attempts/20260926T061015-0bbf58079a7c4c2c97fd0d0de62ea40c/plan.json,plans/p3/n3/case_060_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,b1635a719866dbbb23d5103605a3658c7506ca196e6c208c0424e6f3d8d7f7fe
case_060,3,4,188051,3704196,888789,4.726318924121648,continuous_panel_legacy,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_v2_6并发/configurations/case_060_p3_n4/legacy/attempt_001/evaluations/attempts/20260926T140441-686ff3e2d26446b58f2ca78eedb4c2b0/plan.json,plans/p3/n4/case_060_multicore_res.json,independent_time_copy_cache_and_input_hash_match,96abe693b6bfab7cf13c2323314f376de9816413214a9092ac832b32231edf79
case_060,3,5,153683,3508608,888789,5.783261648978742,team13,A题研究/直接迭代/第十三轮成果/方案/p3/n5/case_060_multicore_res.json,plans/p3/n5/case_060_multicore_res.json,inherited_team13_success,696358c071b79fdd26378e87efb95667cb97ff9cfa65914fd758f8208dced210
case_061,1,1,76437,26112,77191,1.0098643327184478,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n1/case_061.json,plans/p1/n1/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5e015c9269fb957ee1335a3e3e2792c75f5ed666586b5aa820f3f868c28938bd
case_061,1,2,38804,27648,77191,1.9892536851870941,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n2/case_061.json,plans/p1/n2/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,2fed717b25faee3a0266e1a58cbef319442c1dc1850e6f4700db62744af1d14c
case_061,1,3,26341,36096,77191,2.9304506282980904,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n3/case_061.json,plans/p1/n3/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,468120357727835489197c8cabdb2989482723078b1f546410b95ff03b6414f5
case_061,1,4,22711,103424,77191,3.398837567698472,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n4/case_061.json,plans/p1/n4/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,6a86d479e0afcef75f34f7cf8e5c6989b802eb3698fe4434c4a7a300357cad52
case_061,1,5,19857,198400,77191,3.8873445132698796,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n5/case_061.json,plans/p1/n5/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,c492a32a65c720be5b2f945fbf3c687be79bf38dc40acf06ee459900795dd025
case_061,2,1,71663,0,77191,1.0771388303587626,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p2_n1/mature_prefix/evaluations/attempts/20260926T054321-620f4a5a0de74f4dab10d2465b386143/plan.json,plans/p2/n1/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,f7b0ecf695e45470205ece85a9a6cfad93e7eba9b8e6f2d72614aaa76aa7b5c0
case_061,2,2,36322,34560,77191,2.125185837784263,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p2_n2/mature_prefix/evaluations/attempts/20260926T054138-7ca0c8238ac84296b611541e18b61aec/plan.json,plans/p2/n2/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5ed1e7e80dc5ed6549abb6da949842ef6cd75992118e0ceeea00bec75b7d45c3
case_061,2,3,24733,43008,77191,3.1209719807544576,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p2_n3/mature_prefix/evaluations/attempts/20260926T044623-171cd0bbe6b0434093c55d0fd362bd07/plan.json,plans/p2/n3/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,16841beeade0c15897ea969c8c7eda1a27cb9636fd619d197c98970f86d66e40
case_061,2,4,21539,62208,77191,3.58377826268629,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p2_n4/evaluations/attempts/20260926T060721-df26f5eda0a24ba99ae31870705e3b60/plan.json,plans/p2/n4/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,3ff0a89b6cee8575c882c66244eb3c7b1b65d0f4b1e581a846b85afe6f6c3f3d
case_061,2,5,19442,305762,77191,3.970321983335048,hardware_frontier_v1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发全图顺序_v1/case_061/p2/evaluations/attempts/20260926T040015-d3ff44909b924c14a17d9c8929e9f254/plan.json,plans/p2/n5/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,34eb448c683d3331a8e13b79e9d28d6798b79858a431ec281173c230406e673a
case_061,3,1,71663,0,77191,1.0771388303587626,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p3_n1/mature_prefix/evaluations/attempts/20260926T045801-73502b5bc6c64495a335cee17c711c99/plan.json,plans/p3/n1/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,f7b0ecf695e45470205ece85a9a6cfad93e7eba9b8e6f2d72614aaa76aa7b5c0
case_061,3,2,36255,34176,77191,2.129113225761964,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p3_n2/mature_prefix/evaluations/attempts/20260926T052742-9bc18955e3bb47c8814be3c165c8a6b9/plan.json,plans/p3/n2/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,df33f5badcc54b136a9582f54ae4f6f58fc5757dc01b6e90432863c14e90a3e2
case_061,3,3,24733,43008,77191,3.1209719807544576,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p3_n3/mature_prefix/evaluations/attempts/20260926T045001-6a5dcc8c8dce46cabec2b3f18a2d9ea5/plan.json,plans/p3/n3/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,16841beeade0c15897ea969c8c7eda1a27cb9636fd619d197c98970f86d66e40
case_061,3,4,21539,62208,77191,3.58377826268629,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_061/p3_n4/evaluations/attempts/20260926T060711-f908cf2fbf3d47f88da3a32f5ebd4434/plan.json,plans/p3/n4/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,3ff0a89b6cee8575c882c66244eb3c7b1b65d0f4b1e581a846b85afe6f6c3f3d
case_061,3,5,18480,305762,77191,4.177002164502165,hardware_frontier_v1,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发全图顺序_v1/case_061/p3/evaluations/attempts/20260926T040015-580676dc870a4e84ad3a70af9f0adbb1/plan.json,plans/p3/n5/case_061_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,34eb448c683d3331a8e13b79e9d28d6798b79858a431ec281173c230406e673a
case_062,1,1,2872160,110592,2854809,0.99395890201103,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n1/case_062.json,plans/p1/n1/case_062_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,e6ee7be788a7e680504f99668aee27ff7f9279134fe7508c3bd2f471c4cb4dd6
case_062,1,2,1441494,130560,2854809,1.9804515315360314,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/远端P1恢复437_v1/plans/p1/n2/case_062.json,plans/p1/n2/case_062_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,5fdd7f410df99e80c9f0d00934c945e8559508bf6e8b0fe39f0720e2f157f1d5
case_062,1,3,1185271,6746112,2854809,2.408570698177885,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/从头P1本地重试47_v1/slots/case_062/p1_n3/mature_prefix/evaluations/attempts/20260926T102108-91cc1217276c4c02bd87a69f7f075d9f/plan.json,plans/p1/n3/case_062_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,6214bc147e7278c0002e2487e131c49c8f8a08a427c9e1b36d8554f423561cb0
case_062,1,4,881326,16896000,2854809,3.2392202204405636,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/从头P1本地重试47_v1/slots/case_062/p1_n4/mature_prefix/evaluations/attempts/20260926T102123-fa3335c67a95457f922588fbd041f301/plan.json,plans/p1/n4/case_062_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,e021aef53878ee4554a024b0208f6dc3694355b626ac81bf515da47efda248ec
case_062,1,5,740813,23488512,2854809,3.8536162297367893,continuous_panel_mature,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/持续联合冲刺_20260926/正式75配置_v2_6并发/configurations/case_062_p1_n5/mature/attempt_001/mature_prefix/evaluations/attempts/20260926T135812-ff4ae2d56c7e453e9b09a69db3957124/plan.json,plans/p1/n5/case_062_multicore_res.json,independent_time_copy_cache_and_input_hash_match,1731495dfab8e7514ce37eb852ede9edd3e4e3ec1201e23954ae2206f7faeb3b
case_062,2,1,2854809,0,2854809,1.0,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n1/case_062_multicore_res.json,plans/p2/n1/case_062_multicore_res.json,inherited_team13_success,a4a16fe2139b6f7860eb1402e9d157dcca82e8bb8161a59918d37dcebb7adb22
case_062,2,2,1578399,10994688,2854809,1.8086738524289485,hardware_frontier,/home/konglingrui/.mathmodel/questionA/真机启发算法攻坚/A题研究/直接迭代/运行结果/硬件启发从头P23全1000_v1/slots/case_062/p2_n2/mature_prefix/evaluations/attempts/20260926T053650-75b0c00fd5f749dea6f5b825e73d3519/plan.json,plans/p2/n2/case_062_multicore_res.json,independent_official_time_copy_cache_and_input_hash_match,03f41b2b6f2e2222ad503fdb85a0947a1e099ee0e039bd0da03135704d54661f
case_062,2,3,1083732,10716672,2854809,2.6342389077742467,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n3/case_062_multicore_res.json,plans/p2/n3/case_062_multicore_res.json,inherited_team13_success,8e3b6f459037f9e961c7f637d5007f750b12ba1ba58fe2f755b79a99d387db67
case_062,2,4,837097,10033152,2854809,3.410368213002794,team13,A题研究/直接迭代/第十三轮成果/方案/p2/n4/case_062_multicore_res.json,plans/p2/n4/case_062_multicore_res.json,inherited_team13_success,2b130148be95e9dba37973668f2aec33add2b60aa2c7a4f460f471e13d7b447b
case_062,2,5,644927,7099392,2854809,4.426561455792671,ours,新增精选方案/p2/n5/case_062_multicore_res.json,plans/p2/n5/case_062_multicore_res.json,fresh_import_replay,f4c0a335a453d0a732d6dd93f84cd42e0d1a33d0ae4a3dc8e3e05e766658575b
case_062,3,1,2854809,0,2854809,1.0,team13,A题研究/直接迭代/第十三轮成果/方案/p3/n1/case_062_multicore_res.json,plans/p3/n1/case_062_multicore_res.json,inherited_team13_success,a4a16fe2139b6f7860eb1402e9d157dcca82e8bb8161a59918d37dcebb7adb22
case_062,3,2,1578487,10948608,2854809,1.80857301960675,team13,A题研究/直接迭代/第十三轮成果/方案/p3/n2/case_062_multicore_res.json,plans/p3/n2/case_062_multicore_res.json,inherited_team13_success,b3aa8be6d1b8a39251f6a23cac7143bf9ac8180cc096b1b828720a75ac17ab59
case_062,3,3,1083732,10716672,2854809,2.6342389077742467,team13,A题研究/直接迭代/第十三轮成果/方案/p3/n3/case_062_multicore_res.json,plans/p3/n3/case_062_multicore_res.json,inherited_team13_success,8e3b6f459037f9e961c7f637d5007f750b12ba1ba58fe2f755b79a99d387db67
